form	lemma_def	pos	genre	src_mot	nombre
humes	homme	NOMcom	masc	húmes	sg|pl
humeur	humeur	NOMcom	masc		sg|pl
humiliacion	humiliation	NOMcom	fem		sg
humilitad	humilité	NOMcom	fem		sg
humilitei	humilité	NOMcom	fem		sg
humiliteit	humilité	NOMcom	fem		sg
humiliteiz	humilité	NOMcom	fem		sg
humilitez	humilité	NOMcom	fem		sg
humilités	humilité	NOMcom	fem		pl
humme	homme	NOMcom	masc		sg|pl
hummes	homme	NOMcom	masc		sg|pl
humur	humeur	NOMcom	masc		sg|pl
huna	une	NOMcom	masc		sg|pl
huneisun	unisson	NOMcom	masc		sg|pl
hureisun	oraison	NOMcom	fem		sg
huretes	airette	NOMcom	fem		pl
huretes	heurette	NOMcom	fem		pl
huretes	heurt	NOMcom	masc		sg|pl
huretes	heurte	NOMcom	fem		pl
huretes	hulque	NOMcom	fem		pl
huretes	hure	NOMcom	fem		pl
hurteiz	heurtis	NOMcom	masc		sg|pl
hutin	hutin	NOMcom	masc		sg|pl
hutynge	hutynge	NOMcom	masc		sg|pl
huys	huis	NOMcom	masc		sg|pl
huyz	huis	NOMcom	masc		sg|pl
hyacinthus	jacinthus	NOMcom	masc		sg|pl
hydes	hide	NOMcom	fem		pl
hydes	ide	NOMcom	fem		pl
hydes	ides	NOMcom	fem		pl
hydous	ides	NOMcom	fem		pl
hymners	hymne	NOMcom	masc		sg|pl
hyra	héraut	NOMcom	masc		sg|pl
hyretage	héritage	NOMcom	masc		sg|pl
hyretaige	héritage	NOMcom	masc		sg|pl
hystoire	histoire	NOMcom	fem		sg
hystoires	histoire	NOMcom	fem		pl
há	has	NOMcom	masc		sg|pl
há	haut	NOMcom			
héritaiges	héritage	NOMcom	masc		sg|pl
héz	es	NOMcom	fem		sg
héz	haine	NOMcom	fem		sg
héz	hait	NOMcom	masc		sg|pl
héz	hec	NOMcom	masc		sg|pl
héz	hef	NOMcom	masc		sg|pl
héz	her	NOMcom	masc		sg|pl
héz	heth	NOMcom	masc		sg|pl
héz	hoir	NOMcom	masc		sg|pl
héz	hé	NOMcom	masc		sg|pl
hórt	hort	NOMcom	masc		sg|pl
hórt	hourd	NOMcom	masc		sg|pl
iave	eau	NOMcom	fem		sg
iawe	eau	NOMcom	fem		sg
ics	if	NOMcom	masc		sg|pl
ics	ys	NOMcom	masc		sg|pl
idle	idole	NOMcom	fem	ýdle	sg
idle	île	NOMcom	fem	ýdle	sg
idles	idole	NOMcom	masc	ýdles	sg|pl
idles	île	NOMcom	masc	ýdles	sg|pl
ielz	oeil	NOMcom	masc		sg|pl
igniquité	iniquité	NOMcom	fem		sg
ignorence	ignorance	NOMcom	fem		sg
ignorens	ignorant	NOMcom		ignorens	pl-fem|sg-masc|pl-masc
illo	illuec	NOMcom	masc		sg|pl
imagination	imagination	NOMcom	fem		sg
imaige	image	NOMcom	masc		sg|pl
immitateur	imitateur	NOMcom	masc		sg|pl
impacience	impatience	NOMcom	fem		sg
impaciences	impatience	NOMcom	fem		pl
impatience	impatience	NOMcom	fem		sg
impedimentz	impédiment	NOMcom	masc		sg|pl
imperateur	impérateur	NOMcom	masc		sg|pl
imperateurs	impérateur	NOMcom	masc		sg|pl
imperfection	imperfection	NOMcom	fem		sg
imperfections	imperfection	NOMcom	fem		pl
imperfecto	imparfait	NOMcom	masc		sg|pl
imperfecto	imperfection	NOMcom	fem		sg
impetrans	impétrant	NOMcom	masc	impetrans	sg|pl
impetuosité	impétuosité	NOMcom	fem		sg
imposicions	imposition	NOMcom	fem		pl
imposition	imposition	NOMcom	fem		sg
imposts	impôt	NOMcom	masc		sg|pl
impotance	impotence	NOMcom	fem		sg
impression	impression	NOMcom	fem		sg
imprudence	imprudence	NOMcom	fem		sg
impugnation	impugnation	NOMcom	fem		sg
imágenes	image	NOMcom	masc		sg|pl
inbalod	ballot	NOMcom	masc		sg|pl
incarnacïun	incarnation	NOMcom	fem		sg
incarnations	incarnation	NOMcom	fem		pl
incarnatiun	incarnation	NOMcom	fem		sg
incertaineté	incertaineté	NOMcom	fem		sg
incipit	pet	NOMcom	masc		sg|pl
incipit	pied	NOMcom	masc		sg|pl
incipit	pis	NOMcom	masc		sg|pl
incipit	pite	NOMcom	fem		sg
incision	incision	NOMcom	fem		sg
incitacion	incitation	NOMcom	fem		sg
inclinacion	inclination	NOMcom	fem		sg
inclinacions	inclination	NOMcom	fem		pl
inclination	inclination	NOMcom	fem		sg
incommutabiliter	incommutabilité	NOMcom	fem		sg
incontinenche	continence	NOMcom	fem		sg
incontinenche	incontinence	NOMcom	fem		sg
inconveniens	inconvénient	NOMcom	masc		sg|pl
inconvenient	inconvénient	NOMcom	masc		sg|pl
incursion	incursion	NOMcom	fem		sg
indicion	indiction	NOMcom	fem		sg
indictïuns	indiction	NOMcom	fem		pl
indignacion	indignation	NOMcom	fem		sg
indignacions	indignation	NOMcom	fem		pl
indignatiun	indignation	NOMcom	fem		sg
indivie	endive	NOMcom	fem		sg
indivie	endivie	NOMcom	fem		sg
ine	hymne	NOMcom	masc	yne	sg|pl
infelicité	infélicité	NOMcom	fem		sg
informacion	information	NOMcom	fem		sg
information	information	NOMcom	fem		sg
informations	information	NOMcom	fem		pl
infusions	infusion	NOMcom	fem		pl
inhibicion	inhibition	NOMcom	fem		sg
inhibitions	inhibition	NOMcom	fem		pl
inimic	ennemi	NOMcom	masc		sg|pl
inimitié	inimitié	NOMcom	fem		sg
injuire	injure	NOMcom	fem		sg
innocens	innocent	NOMcom	masc		sg|pl
inobeyssances	inobéissance	NOMcom	fem		pl
inquisicion	inquisition	NOMcom	fem		sg
insistendo	dando	NOMcom	masc		sg|pl
insistendo	tendon	NOMcom	masc		sg|pl
inspiracion	inspiration	NOMcom	fem		sg
institution	institution	NOMcom	fem		sg
instruction	instruction	NOMcom	fem		sg
instructions	instruction	NOMcom	fem		pl
instruitz	instruit	NOMcom	masc		sg|pl
instrumens	instrument	NOMcom	masc		sg|pl
instrumentz	instrument	NOMcom	masc		sg|pl
instud	ester	NOMcom	masc		sg|pl
insuper	souper	NOMcom	masc		sg|pl
intencion	intention	NOMcom	fem		sg
intention	intension	NOMcom	fem		sg
intention	intention	NOMcom	fem		sg
intentions	intention	NOMcom	fem		pl
inter	inter	NOMcom	masc		sg|pl
intercessions	intercession	NOMcom	fem		pl
interpreteurs	interpréteur	NOMcom	masc		sg|pl
intestas	intestat	NOMcom	masc	intestas	sg|pl
intitulacion	intitulation	NOMcom	fem		sg
introduction	introduction	NOMcom	fem		sg
introitte	introïte	NOMcom	masc		sg|pl
intérest	intérêt	NOMcom	masc		sg|pl
invasion	invasion	NOMcom	fem		sg
invencion	invention	NOMcom	fem		sg
invenciuns	invention	NOMcom	fem		pl
inventions	invention	NOMcom	fem		pl
invocacion	invocation	NOMcom	fem		sg
invocacions	invocation	NOMcom	fem		pl
invocations	invocation	NOMcom	fem		pl
ioie	joie	NOMcom	fem		sg
ionc	jonc	NOMcom	masc		sg|pl
iors	jour	NOMcom	masc		sg|pl
iouenceaz	jouvente	NOMcom	fem		sg
ipsius	essieu	NOMcom	masc		sg|pl
iracundie	iracondie	NOMcom	fem		sg
ire	ire	NOMcom	fem	irë	sg
irour	ireur	NOMcom	fem		sg
irrouns	héron	NOMcom	masc		sg|pl
islette	îlette	NOMcom	fem		sg
issil	exil	NOMcom	masc		sg|pl
iste	este	NOMcom	fem		sg
iste	hide	NOMcom	fem		sg
iste	ide	NOMcom	fem		sg
iste	été	NOMcom	masc		sg|pl
istore	histoire	NOMcom	fem		sg
itaile	étoile	NOMcom	fem		sg
italien	italien	NOMcom	masc	ytalien	sg|pl
italiens	italien	NOMcom	masc		sg|pl
itant	itant	NOMcom		ítant	
iugement	jugement	NOMcom	masc		sg|pl
iument	jument	NOMcom	fem		sg
iumenz	huiement	NOMcom	masc		sg|pl
iumenz	jument	NOMcom	fem		sg
iustes	juste	NOMcom	masc		sg|pl
iuuente	jouvente	NOMcom	fem		sg
jaan	gain	NOMcom	masc		sg|pl
jaan	gant	NOMcom	masc		sg|pl
jaan	jan	NOMcom	masc		sg|pl
jaan	jehan	NOMcom	masc		sg|pl
jaan	khan	NOMcom	masc		sg|pl
jacobine	jacobin	NOMcom	masc		sg|pl
jacobine	jacobine	NOMcom	fem		sg
jacotin	chicotin	NOMcom	masc		sg|pl
jacque	jaque	NOMcom	fem	jacque	sg
jacques	jacques	NOMcom	masc		sg|pl
jacquez	jaque	NOMcom	masc		sg|pl
jafur	arfourc	NOMcom	masc		sg|pl
jaiant	géant	NOMcom	masc	jayant	sg|pl
jaiant	jaiant	NOMcom	masc	jayant	sg|pl
jaiant	jäel	NOMcom	masc	jayant	sg|pl
jake	jaque	NOMcom	fem	jake	sg
jakes	jacques	NOMcom	masc	jakes	sg|pl
jakes	jaque	NOMcom	fem	jakes	pl
jalaine	jaloine	NOMcom	fem		sg
jaleusie	jalousie	NOMcom	fem		sg
jalousies	jalousie	NOMcom	fem		pl
jalouzie	jalousie	NOMcom	fem		sg
jalz	coq	NOMcom	masc		sg|pl
jambys	gambil	NOMcom			pl-fem|sg-masc|pl-masc
jambys	jambe	NOMcom	fem		pl
jambys	jambu	NOMcom	masc		sg|pl
jan	jan	NOMcom	masc		sg|pl
jan	jehan	NOMcom	masc		sg|pl
janglerye	janglerie	NOMcom	fem		sg
jangleurs	jangleur	NOMcom	masc		sg|pl
janglierres	jangleur	NOMcom	masc		sg|pl
janine	canine	NOMcom	fem		sg
janine	jaunin	NOMcom	masc		sg|pl
janine	jenin	NOMcom	masc		sg|pl
jans	jan	NOMcom	masc		sg|pl
januarii	janvier	NOMcom	masc		sg|pl
janver	envers	NOMcom	masc		sg|pl
janver	jambier	NOMcom	masc		sg|pl
janver	janvier	NOMcom	masc		sg|pl
jardyn	jardin	NOMcom	masc		sg|pl
jardynz	jardin	NOMcom	masc		sg|pl
jarretz	jarret	NOMcom	masc		sg|pl
jartière	jarretière	NOMcom	fem		sg
jasfe	gaffe	NOMcom	fem		sg
jasfe	jaffe	NOMcom	fem		sg
jayans	géant	NOMcom	masc		sg|pl
jayant	géant	NOMcom	masc	jayant	sg|pl
jeanz	géant	NOMcom	masc		sg|pl
jechiel	échelle	NOMcom	fem		sg
jeleusie	jalousie	NOMcom	fem		sg
jencives	gencive	NOMcom	fem		pl
jennece	jeunesse	NOMcom	fem		sg
jennesse	jeunesse	NOMcom	fem		sg
jenoillons	genouillons	NOMcom	masc		sg|pl
jenrre	gendre	NOMcom	masc		sg|pl
jenrre	genre	NOMcom	masc		sg|pl
jenvers	janvier	NOMcom	masc		sg|pl
jesnes	aisne	NOMcom	masc		sg|pl
jesnes	chaîne	NOMcom	fem		pl
jesnes	chêne	NOMcom	masc		sg|pl
jesnes	cène	NOMcom	fem		pl
jesnes	genet	NOMcom	masc		sg|pl
jesnes	genne	NOMcom	fem		pl
jesnes	jane	NOMcom	fem		pl
jesnes	jeu	NOMcom	masc		sg|pl
jettours	jeteur	NOMcom	masc		sg|pl
jeudy	jeudi	NOMcom	masc		sg|pl
jeunece	jeunesse	NOMcom	fem		sg
jeunesce	jeunesse	NOMcom	fem		sg
jeunesse	jeunesse	NOMcom	fem		sg
jeunesses	jeunesse	NOMcom	fem		pl
jeunette	jeunette	NOMcom	fem		sg
jeux	jeu	NOMcom	masc		sg|pl
jeux	joug	NOMcom	masc		sg|pl
jevene	aigue	NOMcom	fem		sg
jevene	aive	NOMcom	masc		sg|pl
jevene	eau	NOMcom	fem		sg
jevene	eve	NOMcom	fem		sg
jhean	jehan	NOMcom	masc		sg|pl
jiete	giet	NOMcom	masc		sg|pl
jiete	gède	NOMcom	fem		sg
jiete	jaiet	NOMcom	masc		sg|pl
jiete	jais	NOMcom	masc		sg|pl
jiete	jet	NOMcom	masc		sg|pl
jiete	jette	NOMcom			
jingnor	gagneur	NOMcom	masc		sg|pl
jingnor	signeur	NOMcom	masc		sg|pl
joachar	eschar	NOMcom	masc		sg|pl
joce	gauge	NOMcom	fem		sg
joce	jauge	NOMcom			
joce	jaulse	NOMcom	fem		sg
joce	jocque	NOMcom			
joce	joque	NOMcom	fem		sg
joce	jotte	NOMcom	fem		sg
joel	joyau	NOMcom	masc	joel	sg|pl
joelez	ceoile	NOMcom	masc		sg|pl
joelez	gueule	NOMcom	fem		sg
joelez	gueules	NOMcom			pl-fem|sg-masc|pl-masc
joelez	jal	NOMcom	masc		sg|pl
joelez	jeune	NOMcom	masc		sg|pl
joelez	joue	NOMcom	fem		sg
joelez	joyau	NOMcom	masc		sg|pl
joelez	joyelet	NOMcom	masc		sg|pl
joesnes	jeune	NOMcom	masc		sg|pl
jogelere	jongleur	NOMcom	masc		sg|pl
jogelerie	jonglerie	NOMcom	fem		sg
jogelers	jongleur	NOMcom	masc		sg|pl
jogelers	joyelet	NOMcom	masc		sg|pl
jogelerye	hoquelerie	NOMcom	fem		sg
jogelerye	jonglerie	NOMcom	fem		sg
jogelour	jongleur	NOMcom	masc		sg|pl
joiaulz	joyau	NOMcom	masc		sg|pl
joieusetez	joyeuseté	NOMcom	fem		sg
joieuseté	joyeuseté	NOMcom	fem		sg
joiez	joie	NOMcom	fem		sg
joletrins	joletrin	NOMcom	masc		sg|pl
jolivetez	joliveté	NOMcom	fem		sg
jonesse	jeunesse	NOMcom	fem		sg
jongleurs	jongleur	NOMcom	masc		sg|pl
jongs	jonc	NOMcom	masc		sg|pl
joram	joran	NOMcom	masc	jorám	sg|pl
jorneez	journée	NOMcom	fem		sg
jos	yod	NOMcom	masc	jós	sg|pl
josie	joi	NOMcom	masc		sg|pl
josie	joie	NOMcom	fem		sg
jostier	gésier	NOMcom	masc		sg|pl
jostier	joutant	NOMcom	masc		sg|pl
jostier	jouteur	NOMcom	masc		sg|pl
joueux	joueux	NOMcom	masc		sg|pl
jougleor	jongleresse	NOMcom	fem		sg
jougleor	jongleur	NOMcom	masc		sg|pl
jouglers	jongleur	NOMcom	masc		sg|pl
jouhan	jehan	NOMcom	masc		sg|pl
jounesses	jeunesse	NOMcom	fem		pl
jourduy	hui	NOMcom	masc		sg|pl
joures	jour	NOMcom	masc		sg|pl
joures	jouvre	NOMcom	masc		sg|pl
joures	juret	NOMcom	masc		sg|pl
joures	juré	NOMcom	masc		sg|pl
journee	journée	NOMcom	fem		sg
journees	journée	NOMcom	fem		pl
journée	journée	NOMcom	fem		sg
journées	journée	NOMcom	fem		pl
jourz	jour	NOMcom	masc		sg|pl
jousteors	jouteur	NOMcom	masc		sg|pl
joutes	joute	NOMcom	fem	joutes	pl
jouvence	jouvence	NOMcom	fem		sg
jouvenceau	jouvenceau	NOMcom	masc		sg|pl
jouvenceaulx	jouvenceau	NOMcom	masc		sg|pl
jouvencel	jouvenceau	NOMcom	masc		sg|pl
jouvenel	jovenelle	NOMcom	fem		sg
jouvent	jouvent	NOMcom	masc		sg|pl
jouée	jouée	NOMcom	fem		sg
jovant	jouvent	NOMcom	masc		sg|pl
jovant	ovant	NOMcom			
jovante	jouvente	NOMcom	fem		sg
jovenceau	jouvenceau	NOMcom	masc		sg|pl
jovenceaus	jouvenceau	NOMcom	masc		sg|pl
jovenceax	jouvenceau	NOMcom	masc		sg|pl
jovencellez	jouvencelle	NOMcom	fem		sg
jovenciax	jouvenceau	NOMcom	masc		sg|pl
jowes	joie	NOMcom	fem		pl
jowes	joue	NOMcom	fem		pl
joy	joi	NOMcom	masc		sg|pl
joy	joie	NOMcom	fem		sg
joyau	joyau	NOMcom	masc		sg|pl
joyauls	joyau	NOMcom	masc		sg|pl
joyaulx	joyau	NOMcom	masc		sg|pl
joyaux	joyau	NOMcom	masc		sg|pl
joyauz	joyau	NOMcom	masc		sg|pl
joyes	joie	NOMcom	fem		pl
joyes	joue	NOMcom	fem		pl
joyeuseté	joyeuseté	NOMcom	fem		sg
joyntes	jointe	NOMcom	fem		pl
joyous	joyau	NOMcom	masc		sg|pl
joyous	joyeux	NOMcom	masc		sg|pl
judica	judica	NOMcom	masc		sg|pl
judá	judas	NOMcom	masc		sg|pl
judám	dam	NOMcom	masc		sg|pl
judám	dan	NOMcom	masc		sg|pl
judéus	juif	NOMcom	masc		sg|pl
juedi	jeudi	NOMcom	masc		sg|pl
juedy	jeudi	NOMcom	masc		sg|pl
juel	joyau	NOMcom	masc		sg|pl
juenesse	jeunesse	NOMcom	fem		sg
juennece	jeunesse	NOMcom	fem		sg
juerez	hiver	NOMcom	masc		sg|pl
juerez	ivoire	NOMcom	masc		sg|pl
juerez	joueur	NOMcom	masc		sg|pl
juerez	jour	NOMcom	masc		sg|pl
juerez	juet	NOMcom	masc		sg|pl
juerez	juiverie	NOMcom	fem		sg
juerez	juret	NOMcom	masc		sg|pl
juerez	juré	NOMcom	masc		sg|pl
jueudy	jeudi	NOMcom	masc		sg|pl
jugees	jugé	NOMcom	masc		sg|pl
jugemens	jugement	NOMcom	masc		sg|pl
jugementz	jugement	NOMcom	masc		sg|pl
jugemenz	jugement	NOMcom	masc		sg|pl
juges	juge	NOMcom	masc	júges	sg|pl
juges	jugé	NOMcom	masc	júges	sg|pl
jugeur	jugeur	NOMcom	masc		sg|pl
jugeür	jugeur	NOMcom	masc		sg|pl
jugier	gésier	NOMcom	masc	júgier	sg|pl
jugiere	jugeur	NOMcom	masc		sg|pl
jugierres	jugaire	NOMcom	masc		sg|pl
jugierres	jugeur	NOMcom	masc		sg|pl
juglerie	jonglerie	NOMcom	fem		sg
juiaus	joyau	NOMcom	masc		sg|pl
juif	juif	NOMcom	masc		sg|pl
juifs	juif	NOMcom	masc		sg|pl
juifz	juif	NOMcom	masc	juyfz	sg|pl
juig	juin	NOMcom	masc		sg|pl
juign	juin	NOMcom	masc		sg|pl
juigniet	juignet	NOMcom	masc		sg|pl
juingnant	joignant	NOMcom	masc		sg|pl
juingnet	juignet	NOMcom	masc		sg|pl
juinnét	juignet	NOMcom	masc		sg|pl
juinz	juin	NOMcom	masc	júínz	sg|pl
julet	juillet	NOMcom	masc		sg|pl
julite	juillet	NOMcom	masc		sg|pl
julles	juille	NOMcom	fem		pl
jumentz	jument	NOMcom	fem		sg
junch	jonc	NOMcom	masc		sg|pl
jung	juin	NOMcom	masc	jung	sg|pl
jur	jour	NOMcom	masc	júr	sg|pl
jurdán	gordaine	NOMcom	fem		sg
jureeur	jureur	NOMcom	masc		sg|pl
jurisconsulz	jurisconsulte	NOMcom	masc		sg|pl
jurnals	journal	NOMcom	masc		sg|pl
jurs	jour	NOMcom	masc	júrs	sg|pl
jusridicion	juridiction	NOMcom	fem		sg
justiche	justice	NOMcom	fem		sg
justicierre	justiceur	NOMcom	masc		sg|pl
justicierre	justicier	NOMcom	masc		sg|pl
justicierres	justiceur	NOMcom	masc		sg|pl
justicierres	justicier	NOMcom	masc		sg|pl
justise	justice	NOMcom	fem	justíse	sg
justise	justicier	NOMcom	fem	justíse	sg
justitie	justeté	NOMcom	fem		sg
juvencel	jouvenceau	NOMcom	masc		sg|pl
juvencz	jouvence	NOMcom	fem		sg
juvencz	jouvent	NOMcom	masc		sg|pl
juvit	envi	NOMcom	masc		sg|pl
juvit	vide	NOMcom			
juvit	vit	NOMcom	masc		sg|pl
juyfz	juif	NOMcom	masc	juyfz	sg|pl
juys	juif	NOMcom	masc		sg|pl
juïf	juif	NOMcom	masc		sg|pl
jántes	jante	NOMcom	fem		pl
jétad	état	NOMcom	masc		sg|pl
jüesdi	jeudi	NOMcom	masc		sg|pl
kahuz	cabus	NOMcom	masc		sg|pl
kahuz	cahu	NOMcom	masc		sg|pl
kahuz	chaud	NOMcom			pl-fem|sg-masc|pl-masc
kahuz	chaux	NOMcom	fem		sg
kakenel	cakenole	NOMcom	fem		sg
kalenders	calendrier	NOMcom	masc		sg|pl
kallandes	calandre	NOMcom	fem		pl
kallandes	calende	NOMcom	fem		pl
kallandes	chaland	NOMcom	masc		sg|pl
kallandes	guirlande	NOMcom	fem		pl
kallende	calende	NOMcom	fem		sg
kameline	cameline	NOMcom	fem		sg
kar	char	NOMcom	masc	kár	sg|pl
karesme	carême	NOMcom	masc		sg|pl
karliuns	caerleon	NOMcom	masc		sg|pl
karoles	carole	NOMcom	fem		pl
karonne	carène	NOMcom	fem		sg
karonne	charogne	NOMcom	fem		sg
karonne	charron	NOMcom	masc		sg|pl
kateneis	caithness	NOMcom	fem		pl
kaves	cave	NOMcom	fem		pl
kerneals	créneau	NOMcom	masc		sg|pl
kerneals	quernel	NOMcom	masc		sg|pl
kerseys	kersey	NOMcom	masc		sg|pl
kertel	kertel	NOMcom	masc		sg|pl
keverchief	couvre-chef	NOMcom	masc		sg|pl
kewes	chef	NOMcom	masc		sg|pl
kewes	cuve	NOMcom	fem		pl
kewes	queue	NOMcom	fem		pl
keyne	chêne	NOMcom	masc		sg|pl
kierté	cherté	NOMcom	fem		sg
kiertés	cherté	NOMcom	fem		pl
kiés	chef	NOMcom	masc		sg|pl
koc	coque	NOMcom	fem		sg
kymar	kinmarc	NOMcom	fem		sg
la-	la	NOMcom	masc		sg|pl
la-	lai	NOMcom	masc		sg|pl
la-	lais	NOMcom	masc		sg|pl
la-	legs	NOMcom	masc		sg|pl
labeur	labeur	NOMcom	masc		sg|pl
labeurs	labeur	NOMcom	fem	labeurs	pl
labeurs	labour	NOMcom	fem	labeurs	pl
labiaus	lambeau	NOMcom	masc		sg|pl
laboreurs	laboureur	NOMcom	masc		sg|pl
laboulle	abeille	NOMcom	fem		sg
laboulle	labaille	NOMcom	fem		sg
laboulle	lambe	NOMcom	fem		sg
laboulle	lambeau	NOMcom	masc		sg|pl
labourers	labourier	NOMcom	masc		sg|pl
labourëurs	laboureur	NOMcom	masc		sg|pl
laceïz	lacis	NOMcom	masc		sg|pl
laceüre	laçure	NOMcom	fem		sg
lachetez	lâcheté	NOMcom	fem		sg
lacheté	lâcheté	NOMcom	fem		sg
lacquetz	acquêt	NOMcom	masc		sg|pl
lacquetz	lac	NOMcom	masc		sg|pl
lacquetz	lachet	NOMcom	masc		sg|pl
lacquetz	lacs	NOMcom	masc		sg|pl
lacquetz	laquais	NOMcom	masc		sg|pl
ladron	larron	NOMcom	masc		sg|pl
ladrun	larron	NOMcom	masc		sg|pl
ladruns	larron	NOMcom	masc		sg|pl
lages	lague	NOMcom		lages	pl-fem|sg-masc|pl-masc
lahuictiesme	lahut	NOMcom	masc		sg|pl
lahuictiesme	lait	NOMcom	masc		sg|pl
lahuictiesme	laitie	NOMcom	fem		sg
laiauté	loyauté	NOMcom	fem		sg
laigle	aigle	NOMcom	masc		sg|pl
laigle	aiglot	NOMcom	masc		sg|pl
laingue	langue	NOMcom	fem		sg
laisne	laine	NOMcom	fem		sg
lamech	lamed	NOMcom		lamech	
lamentacion	lamentation	NOMcom	fem		sg
lamentacions	lamentation	NOMcom	fem		pl
lamentations	lamentation	NOMcom	fem		pl
lampez	lampe	NOMcom	fem		sg
lampraes	lamproie	NOMcom	fem		pl
lampreons	lamproyon	NOMcom	masc		sg|pl
lamprons	lamperon	NOMcom	masc		sg|pl
lamprons	lamproyon	NOMcom	masc		sg|pl
lanchiers	lancier	NOMcom	masc		sg|pl
lanchiers	languier	NOMcom	masc		sg|pl
landemain	lendemain	NOMcom	masc		sg|pl
landreyt	andre	NOMcom	fem		sg
landreyt	endroit	NOMcom	masc		sg|pl
landreyt	landre	NOMcom	fem		sg
langac	langage	NOMcom	masc		sg|pl
langaige	langage	NOMcom	masc		sg|pl
langaiges	langage	NOMcom	masc		sg|pl
langour	langueur	NOMcom	fem		sg
languaige	langage	NOMcom	masc		sg|pl
langueur	langueur	NOMcom	fem		sg
langueurs	langueur	NOMcom	fem		pl
languissementez	languissement	NOMcom	masc		sg|pl
languisson	languison	NOMcom	fem		sg
languour	langueur	NOMcom	fem		sg
lannerth	laineur	NOMcom	masc		sg|pl
lannerth	lanier	NOMcom	masc		sg|pl
laoustes	langouste	NOMcom	fem		pl
laquarte	lacerte	NOMcom	masc		sg|pl
larcyn	larcin	NOMcom	masc		sg|pl
larecins	larcin	NOMcom	masc		sg|pl
largas	large	NOMcom	masc		sg|pl
largesse	largesse	NOMcom	fem		sg
largesses	largesse	NOMcom	fem		pl
largeur	largeur	NOMcom	fem		sg
largez	large	NOMcom	masc		sg|pl
largueche	largesse	NOMcom	fem		sg
laron	larron	NOMcom	masc		sg|pl
larons	larron	NOMcom	masc		sg|pl
laroun	larron	NOMcom	masc		sg|pl
larouns	larron	NOMcom	masc		sg|pl
larounz	larron	NOMcom	masc		sg|pl
larris	larice	NOMcom	masc		sg|pl
larris	larris	NOMcom	masc		sg|pl
larronceaux	larroncel	NOMcom	masc		sg|pl
larrun	larron	NOMcom	masc		sg|pl
laruncel	larroncel	NOMcom	masc		sg|pl
laruns	larron	NOMcom	masc		sg|pl
laruns	lorain	NOMcom	masc		sg|pl
laskers	laceur	NOMcom	masc		sg|pl
lasruns	larron	NOMcom	masc		sg|pl
latimiere	latinier	NOMcom	masc		sg|pl
latyn	latin	NOMcom			
laudam	louer	NOMcom	masc		sg|pl
launce	lance	NOMcom	fem		sg
launce	lange	NOMcom	masc		sg|pl
launce	langue	NOMcom	fem		sg
launce	long	NOMcom	masc		sg|pl
launce	longe	NOMcom	fem		sg
launces	lance	NOMcom	fem		pl
launces	lange	NOMcom	masc		sg|pl
launces	longe	NOMcom	fem		pl
launces	louche	NOMcom	fem		pl
laundreit	andre	NOMcom	fem		sg
laundreit	landre	NOMcom	fem		sg
lavain	auvain	NOMcom	masc		sg|pl
lavain	avoine	NOMcom	fem		sg
lavain	lave	NOMcom	fem		sg
lavain	levain	NOMcom	masc		sg|pl
lavendiere	lavandière	NOMcom	fem		sg
laveürs	labeur	NOMcom	masc		sg|pl
laveürs	labour	NOMcom	masc		sg|pl
laveürs	laveur	NOMcom	masc		sg|pl
lax	lacs	NOMcom	masc		sg|pl
lax	lais	NOMcom	masc		sg|pl
lax	lez	NOMcom	masc		sg|pl
lax	lods	NOMcom	masc		sg|pl
lax	los	NOMcom	masc		sg|pl
lax	lot	NOMcom	masc		sg|pl
laye	laie	NOMcom	fem		sg
layecte	layette	NOMcom	fem		sg
layne	laine	NOMcom	fem		sg
layne	leine	NOMcom	fem		sg
laynes	laine	NOMcom	fem		pl
lays	lai	NOMcom	masc		sg|pl
laür	heur	NOMcom	masc		sg|pl
laür	layeur	NOMcom	fem		sg
leaulté	loyauté	NOMcom	fem		sg
leautei	loyauté	NOMcom	fem	lëautei	sg
leauté	loyauté	NOMcom	fem		sg
leccherie	lécherie	NOMcom	fem		sg
lechefris	lèchefrit	NOMcom	masc		sg|pl
lecheür	lèchure	NOMcom	fem		sg
lechon	leçon	NOMcom	fem		sg
lechon	lèchon	NOMcom	fem		sg
lecons	leçon	NOMcom	fem		pl
lecteur	lecteur	NOMcom	masc		sg|pl
lecuners	essonieur	NOMcom	masc		sg|pl
lecuners	écumeur	NOMcom	masc		sg|pl
ledeur	laideur	NOMcom	fem		sg
ledeur	laidure	NOMcom	fem		sg
ledure	laidure	NOMcom	fem		sg
leece	liesse	NOMcom	fem	lééce	sg
leesse	liesse	NOMcom	fem		sg
leet	leet	NOMcom	fem		sg
legacion	légation	NOMcom	fem		sg
legas	légat	NOMcom	masc		sg|pl
legate	légat	NOMcom	masc		sg|pl
legation	légation	NOMcom	fem		sg
legatiun	légation	NOMcom	fem		sg
legieretez	légèreté	NOMcom	fem		sg
legiereté	légèreté	NOMcom	fem		sg
legion	légion	NOMcom	fem		sg
legions	légion	NOMcom	fem		pl
legiun	légion	NOMcom	masc		sg|pl
legiuns	légion	NOMcom	masc		sg|pl
legle	aigle	NOMcom	masc		sg|pl
legnne	laigne	NOMcom			
legnne	laine	NOMcom	fem		sg
lei	lez	NOMcom	fem	ley	sg
lei	loi	NOMcom	fem	ley	sg
